--md5:005ff228f75802df2d65b028cbd254c0
Table_Augury_2_8 = { 
	[1] = {id = 1, Type = 1, Title = '', Option = {{"是的","ff2e2e"},{"不是","00c0ff"}}, TitleDesc = '你是处女星座的吗？', Option1 = 6, Option2 = 7, Option3 = 8, Option4 = 9, Effect = '', Action = '', Reward = {}, Language = '嗯哼~~没想到你会选这样的答案~~'},
	[40] = {id = 40, Type = 2, Title = '', Option = {{"金字塔迷宫","ffe400"},{"国王大桥","e400ff"}}, TitleDesc = '最后一个问题了呢~如果与一位处女座的朋友一起出游，你会选择在哪里见面：', Option1 = 53, Option2 = 54, Option3 = 55, Option4 = 56, Effect = '', Action = '', Reward = {}, Language = '不错，你的品味和我果然一模一样呢~~'},
	[41] = {id = 41, Type = 2, Title = '', Option = {{"吉芬塔","ffe400"},{"海妖的庭院","e400ff"}}, TitleDesc = '最后一个问题了呢~如果与一位处女座的朋友一起出游，你会选择在哪里见面：', Option1 = 54, Option2 = 55, Option3 = 56, Option4 = 57, Effect = '', Action = '', Reward = {}, Language = '这么快就做出选择啦，难道你不再想想吗？'},
	[42] = {id = 42, Type = 2, Title = '', Option = {{"海妖的庭院","ffe400"},{"南门音乐盒","e400ff"}}, TitleDesc = '最后一个问题了呢~如果与一位处女座的朋友一起出游，你会选择在哪里见面：', Option1 = 55, Option2 = 56, Option3 = 57, Option4 = 58, Effect = '', Action = '', Reward = {}, Language = '哦吼~原来是这样呀~'},
	[43] = {id = 43, Type = 2, Title = '', Option = {{"摩天轮","ffe400"},{"普隆德拉广场喷泉","e400ff"}}, TitleDesc = '最后一个问题了呢~如果与一位处女座的朋友一起出游，你会选择在哪里见面：', Option1 = 56, Option2 = 57, Option3 = 58, Option4 = 59, Effect = '', Action = '', Reward = {}, Language = '嘻嘻~有意思的回答~'},
	[44] = {id = 44, Type = 2, Title = '', Option = {{"普隆德拉大教堂","ffe400"},{"古城大厅","e400ff"}}, TitleDesc = '最后一个问题了呢~如果与一位处女座的朋友一起出游，你会选择在哪里见面：', Option1 = 57, Option2 = 58, Option3 = 59, Option4 = 60, Effect = '', Action = '', Reward = {}, Language = '嗯嗯~是这样呀？不知道你的小伙伴知不知道你这样说呢~'},
	[45] = {id = 45, Type = 2, Title = '', Option = {{"伊斯鲁德港口","ffe400"},{"斐扬南部麦田","e400ff"}}, TitleDesc = '最后一个问题了呢~如果与一位处女座的朋友一起出游，你会选择在哪里见面：', Option1 = 58, Option2 = 59, Option3 = 60, Option4 = 46, Effect = '', Action = '', Reward = {}, Language = '嗯哼~~没想到你会选这样的答案~~'},
	[46] = {id = 46, Type = 3, Title = '来自感性的处女星座之祝福', Option = {}, TitleDesc = '常常被细微之事感动，就像凌晨露珠滴落花叶的声响，或是难过时TA递上的一颗糖果，以后也请好好相处吧~', Effect = '', Action = '', Reward = {6035,6006}, Language = ''},
	[47] = {id = 47, Type = 3, Title = '来自性感的处女星座之祝福', Option = {}, TitleDesc = '由于生活和工作的原因，你们会越来越忙碌，但是如果可以，相约去南门听音乐是一次不错的调整。', Effect = '', Action = '', Reward = {6047,6006}, Language = ''},
	[48] = {id = 48, Type = 3, Title = '来自羞涩的处女星座之祝福', Option = {}, TitleDesc = '米德加尔特的美丽景色你们一定没有全部欣赏过吧，请和TA一起去看不同的景色解锁更多姿势吧！', Effect = '', Action = '', Reward = {6059,6006}, Language = ''},
	[49] = {id = 49, Type = 3, Title = '来自细心的处女星座之祝福', Option = {}, TitleDesc = '互相赠送礼物是不错的增进感情的方式，嗯，我最近喜欢的是星座香薰！', Effect = '', Action = '', Reward = {6071,6006}, Language = ''},
	[50] = {id = 50, Type = 3, Title = '来自体贴的处女星座之祝福', Option = {}, TitleDesc = '偶尔会有一些意见相左的时候，不过总的来说能够变得越来越契合，不开心的时候就看看对方送给你的情书吧~', Effect = '', Action = '', Reward = {6083,6006}, Language = ''},
	[51] = {id = 51, Type = 3, Title = '来自温柔的处女星座之祝福', Option = {}, TitleDesc = '最近双方都在尝试一些新的突破，给对方一些鼓励吧！', Effect = '', Action = '', Reward = {6035,6006}, Language = ''},
	[52] = {id = 52, Type = 3, Title = '来自痴情的处女星座之祝福', Option = {}, TitleDesc = '虽然还远远藏匿在宁静的树下，但是啊，你们的感情会长成一颗斐扬的明星，一颗燃烧的新的流火。', Effect = '', Action = '', Reward = {6047,6006}, Language = ''},
	[53] = {id = 53, Type = 3, Title = '来自坚强的处女星座之祝福', Option = {}, TitleDesc = '性格和感觉对于你们而言会更加重要，尝试更多的与对方交流吧~~！', Effect = '', Action = '', Reward = {6059,6006}, Language = ''},
	[54] = {id = 54, Type = 3, Title = '来自谦虚的处女星座之祝福', Option = {}, TitleDesc = '虽然相距很远，但是RO给了你们更多的相处机会，不管如何，你们心中始终充溢着幸福的跃动。', Effect = '', Action = '', Reward = {6071,6006}, Language = ''},
	[55] = {id = 55, Type = 3, Title = '来自谨慎的处女星座之祝福', Option = {}, TitleDesc = '对于还没有开口表达的东西，就默默藏匿在心头吧~', Effect = '', Action = '', Reward = {6083,6006}, Language = ''},
	[56] = {id = 56, Type = 3, Title = '来自痴情的处女星座之祝福', Option = {}, TitleDesc = '摘下一颗春天的樱桃偷偷放进对方的背包中，给TA一个十足的惊喜吧！', Effect = '', Action = '', Reward = {6035,6006}, Language = ''},
	[57] = {id = 57, Type = 3, Title = '来自优雅的处女星座之祝福', Option = {}, TitleDesc = '初识时往往带着试探与伪装，尝试倘开心扉与对方好好交流一次吧。', Effect = '', Action = '', Reward = {6047,6006}, Language = ''},
	[58] = {id = 58, Type = 3, Title = '来自活泼的处女星座之祝福', Option = {}, TitleDesc = '偷偷用最新款玩具捉弄对方，在打打闹闹中烦恼好像也没有了~', Effect = '', Action = '', Reward = {6059,6006}, Language = ''},
	[59] = {id = 59, Type = 3, Title = '来自天真的处女星座之祝福', Option = {}, TitleDesc = '学会珍惜眼前人是最好的态度，因为你并不能预知下一刻会发生什么。', Effect = '', Action = '', Reward = {6071,6006}, Language = ''},
	[60] = {id = 60, Type = 3, Title = '来自开朗的处女星座之祝福', Option = {}, TitleDesc = '总是在默默付出，虽然你没有察觉，但是对方其实也心怀感激呢~', Effect = '', Action = '', Reward = {6083,6006}, Language = ''},
}
return Table_Augury_2_8
